lng,lat,,,
1.254925,52.659933,,,
1.001711,52.509802,,,
1.72733,52.620338,,,
1.102594,52.378017,,,
0.850555,52.836547,,,
1.382342,52.626331,,,
0.254519,52.518428,,,
0.986851,52.891332,,,
0.793674,52.782274,,,
1.279911,52.657229,,,
1.378713,52.626039,,,
1.313453,52.641185,,,
1.551174,52.63833,,,
1.32961,52.679063,,,
1.302576,52.64202,,,
1.486915,52.61932,,,
1.142749,52.579065,,,
1.065288,52.674598,,,
1.307322,52.649271,,,
1.308834,52.631709,,,
0.362496,52.59954,,,
1.278547,52.633874,,,
0.655629,52.653315,,,
0.684663,52.868805,,,
0.432645,52.724724,,,
1.298633,52.650332,,,
1.29405,52.624594,,,
1.230201,52.603879,,,
1.090102,52.378848,,,
1.259763,52.629357,,,
1.298824,52.637754,,,
1.324108,52.691953,,,
1.349081,52.711494,,,
1.184868,52.639894,,,
0.659522,52.75876,,,
0.945152,52.669076,,,
1.322767,52.652094,,,
1.108926,52.574257,,,
0.239088,52.652246,,,
0.718451,52.403337,,,
1.244865,52.678664,,,
1.721984,52.538205,,,
1.736467,52.602519,,,
1.73683,52.627576,,,
1.736304,52.603208,,,
0.989283,52.579408,,,
0.409701,52.75286,,,
0.311167,52.757052,,,
1.295883,52.398629,,,
1.52264,52.488169,,,
0.961502,52.577688,,,
0.442228,52.662448,,,
0.823269,52.403126,,,
0.718507,52.403299,,,
1.140407,52.565106,,,
1.296195,52.629337,,,
0.915123,52.56838,,,
0.909977,52.824691,,,
1.724312,52.606734,,,
1.285854,52.627637,,,
1.236365,52.62775,,,
1.301082,52.628472,,,
1.302144,52.646304,,,
1.299348,52.628413,,,
0.391444,52.592557,,,
1.261506,52.651586,,,
1.265113,52.613884,,,
0.669506,52.789414,,,
1.32157,52.607249,,,
1.025271,52.920772,,,
1.556886,52.636756,,,
1.382078,52.625016,,,
1.292642,52.640282,,,
1.088339,52.47435,,,
1.714263,52.573221,,,
1.280414,52.650524,,,
1.560725,52.72303,,,
1.135708,52.631772,,,
1.272785,52.61709,,,
1.320022,52.625244,,,
0.740811,52.748653,,,
1.72234,52.602479,,,
1.355751,52.562584,,,
0.749091,52.654653,,,
1.516244,52.626251,,,
1.32778,52.636907,,,
1.119122,52.65875,,,
1.269745,52.652015,,,
1.376611,52.661858,,,
1.134362,52.631143,,,
1.2358,52.643315,,,
0.401262,52.744651,,,
1.29472,52.627219,,,
1.285289,52.631924,,,
0.849242,52.411217,,,
1.310267,52.651653,,,
0.689678,52.644085,,,
1.732141,52.610535,,,
0.228195,52.619452,,,
1.736879,52.608056,,,
0.828858,52.701416,,,
1.204606,52.932803,,,
1.120203,52.371824,,,
0.558623,52.522438,,,
0.501961,52.911838,,,
0.93429,52.729229,,,
0.90385,52.674853,,,
1.306619,52.625665,,,
0.811497,52.671758,,,
1.236032,52.640656,,,
0.402135,52.748671,,,
1.276777,52.653889,,,
0.743795,52.555418,,,
1.213495,52.613561,,,
1.299705,52.620983,,,
0.411236,52.757028,,,
1.298452,52.392261,,,
1.296513,52.635327,,,
1.518943,52.493532,,,
1.015147,52.516376,,,
0.445321,52.652691,,,
1.012844,52.515472,,,
1.201441,52.64657,,,
0.450726,52.787249,,,
0.49634,52.910311,,,
1.31388,52.623762,,,
0.749603,52.416051,,,
1.731567,52.571147,,,
1.308866,52.910355,,,
0.18837,52.68291,,,
1.729545,52.582967,,,
1.491004,52.484422,,,
0.400225,52.604365,,,
0.924057,52.672827,,,
1.531091,52.535308,,,
1.719882,52.594047,,,
1.41252,52.809802,,,
1.09846,52.374393,,,
1.504268,52.522813,,,
1.72783,52.578776,,,
0.502512,52.849137,,,
1.268759,52.671288,,,
1.301058,52.610108,,,
0.98507,52.883598,,,
1.399012,52.701357,,,
0.579628,52.657836,,,
1.319639,52.410501,,,
1.356839,52.64553,,,
1.586803,52.702914,,,
1.223693,52.602554,,,
1.288979,52.928831,,,
0.430225,52.769616,,,
1.397255,52.698754,,,
0.649681,52.491011,,,
0.390528,52.737486,,,
1.440236,52.67358,,,
1.217319,52.648954,,,
1.372279,52.630773,,,
0.850442,52.835723,,,
0.406422,52.605058,,,
1.297279,52.636672,,,
1.212163,52.646405,,,
1.288224,52.63223,,,
1.270925,52.620685,,,
1.727567,52.57846,,,
0.983619,52.447911,,,
1.264058,52.541317,,,
1.319788,52.914286,,,
1.077567,52.497042,,,
1.277919,52.647814,,,
1.378931,52.652816,,,
1.273243,52.826994,,,
1.725647,52.610974,,,
1.721949,52.578718,,,
1.260681,52.629583,,,
0.740903,52.425407,,,
0.513026,52.716339,,,
1.641588,52.711964,,,
0.516516,52.716005,,,
0.402911,52.756298,,,
1.274536,52.632429,,,
0.508017,52.950986,,,
0.757924,52.4127,,,
1.486455,52.826538,,,
0.905448,52.725866,,,
1.728451,52.608331,,,
1.285004,52.620627,,,
1.126874,52.774026,,,
1.262528,52.613101,,,
1.285505,52.628699,,,
0.760806,52.416464,,,
0.442004,52.750671,,,
1.251429,52.588746,,,
1.117092,52.567441,,,
1.039165,52.452575,,,
1.731645,52.590475,,,
0.42187,52.688501,,,
0.478856,52.792374,,,
1.170877,52.363144,,,
1.23915,52.640832,,,
1.286854,52.635443,,,
1.604485,52.6232,,,
1.301929,52.626974,,,
1.288916,52.623136,,,
1.712485,52.6077,,,
1.15352,52.646165,,,
0.960358,52.742726,,,
1.506138,52.807664,,,
1.29681,52.6379,,,
1.29082,52.610114,,,
1.503492,52.523807,,,
1.035071,52.741682,,,
1.068142,52.625395,,,
1.353634,52.564236,,,
1.29713,52.643143,,,
1.247171,52.638148,,,
1.214472,52.624075,,,
1.290766,52.610376,,,
1.612363,52.667302,,,
0.502764,52.877779,,,
1.344535,52.637559,,,
1.244673,52.697618,,,
1.293739,52.619278,,,
1.307125,52.619831,,,
1.252321,52.66013,,,
1.729902,52.647601,,,
1.547549,52.476199,,,
1.181851,52.923495,,,
1.228435,52.431151,,,
1.205794,52.640193,,,
0.419619,52.522647,,,
0.748961,52.408809,,,
1.595202,52.68549,,,
1.314257,52.649266,,,
0.971105,52.580415,,,
1.408464,52.863198,,,
1.262545,52.625628,,,
0.425091,52.740453,,,
1.723176,52.563595,,,
1.289473,52.623471,,,
1.294177,52.629033,,,
1.264721,52.658017,,,
0.837662,52.937957,,,
0.378822,52.741786,,,
1.547269,52.774368,,,
1.237831,52.604174,,,
1.33419,52.688099,,,
1.251482,52.62891,,,
1.329146,52.637372,,,
1.327932,52.641049,,,
1.36332,52.727945,,,
0.401987,52.744897,,,
0.948393,52.861215,,,
1.654925,52.717372,,,
0.401188,52.744662,,,
1.015297,52.517271,,,
1.284138,52.645366,,,
1.24134,52.639261,,,
0.468705,52.778397,,,
1.306482,52.61189,,,
1.703737,52.677962,,,
1.343361,52.634957,,,
0.437204,52.770605,,,
0.528961,52.478529,,,
0.37304,52.602809,,,
1.303226,52.929479,,,
1.568577,52.755299,,,
0.524022,52.57637,,,
1.260301,52.751923,,,
1.142696,52.579147,,,
0.479676,52.492521,,,
0.622477,52.453705,,,
1.016135,52.51832,,,
1.441249,52.465338,,,
1.262196,52.627302,,,
0.670335,52.62991,,,
1.299972,52.636112,,,
0.552881,52.523318,,,
1.014922,52.518468,,,
1.250766,52.630216,,,
0.858135,52.549924,,,
0.768769,52.418904,,,
0.830258,52.678217,,,
1.006593,52.737398,,,
0.464525,52.75167,,,
1.321055,52.645892,,,
0.718398,52.403203,,,
1.688362,52.620579,,,
1.223585,52.641472,,,
1.377773,52.796012,,,
1.699809,52.574088,,,
1.128779,52.601792,,,
1.375489,52.661315,,,
1.279923,52.651472,,,
1.030975,52.500476,,,
0.920856,52.532295,,,
1.292114,52.634037,,,
1.514031,52.770294,,,
1.725762,52.617024,,,
1.212277,52.645134,,,
1.247505,52.64366,,,
0.217474,52.623061,,,
0.462907,52.705109,,,
1.382593,52.626333,,,
0.366043,52.758046,,,
1.727156,52.614128,,,
1.652247,52.621708,,,
1.294192,52.402957,,,
1.068702,52.863965,,,
1.715031,52.611416,,,
1.275543,52.666253,,,
1.008462,52.698286,,,
1.30957,52.651034,,,
1.200992,52.648525,,,
1.225281,52.460278,,,
1.227599,52.936964,,,
0.419538,52.672274,,,
1.279314,52.575574,,,
0.86201,52.82986,,,
1.225263,52.60342,,,
1.277564,52.617767,,,
1.151533,52.580099,,,
1.720553,52.651925,,,
1.615607,52.672186,,,
1.060736,52.855717,,,
1.728762,52.648977,,,
1.292964,52.636892,,,
0.58045,52.495671,,,
1.265618,52.626218,,,
1.510582,52.50085,,,
1.244611,52.633325,,,
1.239324,52.4955,,,
0.482589,52.93226,,,
1.234248,52.637125,,,
1.294523,52.62754,,,
1.316363,52.648173,,,
1.546181,52.475125,,,
1.71663,52.56927,,,
1.006577,52.737381,,,
1.443845,52.467269,,,
1.310046,52.635426,,,
0.860608,52.71086,,,
1.272809,52.621577,,,
0.401204,52.74467,,,
1.27153,52.918683,,,
0.236319,52.739011,,,
1.552859,52.637956,,,
1.28536,52.628739,,,
1.175812,52.491566,,,
1.100041,52.657875,,,
1.382558,52.580285,,,
0.624888,52.456133,,,
1.240852,52.639463,,,
0.840476,52.556311,,,
1.287669,52.635078,,,
1.298837,52.631835,,,
1.011717,52.521194,,,
0.292814,52.742275,,,
0.496272,52.836167,,,
1.273074,52.621758,,,
1.504731,52.510666,,,
1.723736,52.599782,,,
0.544296,52.799935,,,
1.327186,52.610006,,,
1.708089,52.58035,,,
0.356501,52.756456,,,
1.117921,52.720357,,,
1.381232,52.779212,,,
1.118927,52.658917,,,
1.26112,52.678963,,,
0.927636,52.679007,,,
0.946375,52.676915,,,
1.703955,52.577205,,,
1.721119,52.60446,,,
0.625057,52.856695,,,
0.819946,52.546092,,,
1.272031,52.666764,,,
0.90182,52.539481,,,
1.299938,52.624862,,,
1.279849,52.651474,,,
0.83949,52.557036,,,
0.899167,52.874343,,,
0.752598,52.918225,,,
1.183668,52.782533,,,
0.931021,52.844649,,,
1.293023,52.630792,,,
0.747053,52.415013,,,
1.26097,52.623136,,,
1.415118,52.451742,,,
0.374849,52.738197,,,
0.629365,52.7987,,,
0.433793,52.755165,,,
0.688754,52.648782,,,
1.286968,52.621005,,,
1.118763,52.565193,,,
0.842775,52.82633,,,
1.247934,52.6305,,,
0.723448,52.415478,,,
0.421353,52.689843,,,
1.282918,52.629868,,,
1.142763,52.579064,,,
1.349965,52.565671,,,
1.26347,52.636665,,,
0.740881,52.418403,,,
1.381053,52.514322,,,
1.273355,52.666673,,,
1.28541,52.604356,,,
1.235295,52.640892,,,
1.730469,52.564481,,,
1.723915,52.615112,,,
0.336639,52.746994,,,
1.184219,52.649885,,,
1.697034,52.696178,,,
1.256415,52.62926,,,
0.740265,52.419622,,,
0.291689,52.697385,,,
1.331602,52.684044,,,
1.558344,52.518841,,,
1.107805,52.925547,,,
0.420669,52.757169,,,
0.223511,52.599336,,,
0.292589,52.706943,,,
1.302963,52.653242,,,
0.826543,52.534433,,,
0.838599,52.692073,,,
1.73168,52.577341,,,
1.392811,52.625635,,,
0.907143,52.674755,,,
1.27792,52.687916,,,
1.099952,52.657868,,,
1.392222,52.695516,,,
1.242772,52.639042,,,
1.296594,52.636997,,,
1.254842,52.615642,,,
1.728945,52.608396,,,
1.270854,52.620722,,,
0.554851,52.762329,,,
1.692001,52.577624,,,
0.172957,52.6481,,,
1.370456,52.74036,,,
1.321283,52.645984,,,
1.291698,52.624956,,,
1.218266,52.692421,,,
1.454163,52.768394,,,
1.210288,52.710156,,,
1.381275,52.779202,,,
0.910844,52.56952,,,
0.440238,52.657525,,,
1.479176,52.626456,,,
1.03275,52.490304,,,
1.230781,52.787014,,,
0.89603,52.840653,,,
0.482357,52.821551,,,
0.510657,52.951074,,,
1.039594,52.482511,,,
1.311608,52.895215,,,
1.298985,52.635959,,,
1.446935,52.549484,,,
1.259583,52.647403,,,
0.742961,52.631145,,,
1.519308,52.743263,,,
0.402232,52.73885,,,
1.221285,52.643981,,,
1.502265,52.624812,,,
1.261316,52.537561,,,
1.723795,52.59978,,,
1.017682,52.894877,,,
1.264519,52.591012,,,
1.259291,52.636933,,,
1.37419,52.531327,,,
1.259631,52.528758,,,
0.916852,52.677043,,,
0.501247,52.74779,,,
0.338064,52.729046,,,
0.733058,52.414636,,,
0.603618,52.515495,,,
1.322198,52.670898,,,
1.479113,52.480114,,,
0.453902,52.775953,,,
1.25195,52.612511,,,
0.96946,52.811149,,,
0.288263,52.699797,,,
1.310157,52.651368,,,
1.099801,52.72318,,,
1.475059,52.762656,,,
1.672127,52.558904,,,
1.666849,52.567451,,,
1.72994,52.602725,,,
1.280363,52.636414,,,
0.224809,52.596084,,,
1.100685,52.666977,,,
1.294048,52.626537,,,
0.750005,52.419441,,,
1.180122,52.390803,,,
1.295114,52.627928,,,
0.419622,52.672731,,,
1.299312,52.625581,,,
1.282841,52.643055,,,
1.309893,52.651205,,,
0.337963,52.729093,,,
1.087822,52.905717,,,
0.363683,52.707336,,,
1.235103,52.488582,,,
0.896776,52.46106,,,
1.412735,52.783201,,,
0.899706,52.618319,,,
1.235259,52.62778,,,
1.313763,52.692557,,,
1.284902,52.622033,,,
1.267114,52.635575,,,
1.300614,52.650124,,,
0.408009,52.605178,,,
1.130708,52.656753,,,
1.386808,52.821188,,,
0.775999,52.65738,,,
1.723944,52.615102,,,
1.593921,52.62595,,,
1.36846,52.628211,,,
1.712692,52.597053,,,
1.392815,52.835586,,,
1.259814,52.637009,,,
0.844204,52.954868,,,
1.092046,52.649801,,,
1.730752,52.601512,,,
0.426787,52.729655,,,
1.24976,52.795255,,,
1.283964,52.622923,,,
1.299,52.635968,,,
0.39429,52.742068,,,
1.305378,52.656035,,,
0.274356,52.705316,,,
1.257569,52.762574,,,
0.408108,52.746814,,,
1.198663,52.923862,,,
1.328379,52.637007,,,
1.378446,52.803925,,,
0.569133,52.699239,,,
1.368246,52.549808,,,
1.705078,52.620057,,,
1.703895,52.691359,,,
0.504826,52.9509,,,
0.857938,52.830938,,,
0.171841,52.649739,,,
1.421998,52.855028,,,
1.074963,52.387697,,,
0.323171,52.586435,,,
1.729813,52.604708,,,
0.843132,52.802024,,,
1.518187,52.708399,,,
1.155382,52.444942,,,
1.602854,52.694836,,,
1.031032,52.500448,,,
0.809092,52.670934,,,
1.222961,52.602637,,,
1.328125,52.605446,,,
1.018842,52.518242,,,
1.264132,52.621151,,,
1.378105,52.791685,,,
1.37399,52.627469,,,
1.424062,52.718533,,,
0.981702,52.580157,,,
0.718889,52.403776,,,
1.718666,52.615421,,,
1.260632,52.750205,,,
0.844597,52.41034,,,
0.39284,52.626571,,,
1.391967,52.827561,,,
1.277921,52.647841,,,
0.791423,52.724164,,,
0.943764,52.682303,,,
1.725911,52.583648,,,
1.293086,52.887276,,,
1.712929,52.598466,,,
1.158985,52.772267,,,
0.492157,52.842359,,,
0.447811,52.774955,,,
1.290266,52.623998,,,
1.094867,52.904194,,,
0.940935,52.680935,,,
1.089545,52.533548,,,
0.718349,52.94358,,,
1.103381,52.666196,,,
1.307288,52.619638,,,
1.687327,52.71519,,,
0.419756,52.697626,,,
1.250627,52.609408,,,
0.488037,52.909982,,,
1.496206,52.697772,,,
0.434101,52.774239,,,
0.448048,52.774941,,,
0.402484,52.748277,,,
1.131311,52.654642,,,
1.240072,52.627919,,,
0.696808,52.860509,,,
1.73283,52.593289,,,
0.828246,52.571001,,,
0.740224,52.962779,,,
1.717631,52.586311,,,
0.416305,52.736424,,,
1.584841,52.509082,,,
1.295642,52.613928,,,
1.292622,52.654951,,,
1.614046,52.529752,,,
1.268527,52.619447,,,
1.321339,52.656667,,,
1.725067,52.594235,,,
0.423726,52.739887,,,
1.193558,52.688719,,,
1.73326,52.624892,,,
1.271356,52.80209,,,
1.286005,52.620968,,,
1.038589,52.681932,,,
0.408256,52.7495,,,
0.268857,52.74654,,,
1.370739,52.668006,,,
0.935461,52.682941,,,
0.756871,52.4175,,,
1.339392,52.760828,,,
1.301059,52.610117,,,
0.401651,52.744994,,,
1.328245,52.605272,,,
1.611327,52.521965,,,
1.14105,52.405078,,,
1.548768,52.477071,,,
1.301595,52.610758,,,
1.300256,52.653426,,,
1.179467,52.624553,,,
1.287794,52.635165,,,
1.296995,52.633092,,,
0.74061,52.43206,,,
1.266748,52.65208,,,
0.63454,52.657437,,,
0.807164,52.842501,,,
0.206658,52.591316,,,
1.325483,52.626701,,,
0.980752,52.881764,,,
1.729855,52.602773,,,
1.328393,52.636998,,,
0.514511,52.906646,,,
0.208793,52.642555,,,
0.932757,52.596641,,,
1.731484,52.592746,,,
1.37537,52.432702,,,
1.278883,52.618225,,,
1.114681,52.766919,,,
0.821288,52.717153,,,
0.443811,52.768131,,,
0.833141,52.589005,,,
1.309775,52.63457,,,
1.239711,52.669802,,,
0.817073,52.818013,,,
0.429218,52.773628,,,
1.292972,52.626567,,,
0.493753,52.939058,,,
1.719709,52.583997,,,
0.399869,52.604067,,,
0.361045,52.747293,,,
0.393253,52.673644,,,
1.259319,52.629549,,,
1.306833,52.628887,,,
0.580514,52.495508,,,
1.010134,52.522187,,,
0.829726,52.577261,,,
0.500315,52.894618,,,
0.419619,52.672686,,,
1.601743,52.623643,,,
1.560777,52.464171,,,
0.460205,52.715757,,,
0.956307,52.953264,,,
1.418037,52.662531,,,
1.302646,52.645696,,,
0.815877,52.673389,,,
1.305867,52.627844,,,
1.259638,52.585741,,,
1.66671,52.573572,,,
1.313149,52.410053,,,
1.109847,52.376882,,,
1.236747,52.640529,,,
0.420093,52.696235,,,
1.729915,52.567512,,,
0.502977,52.908562,,,
0.437537,52.721099,,,
0.401342,52.626399,,,
1.293825,52.62907,,,
1.240506,52.702912,,,
1.166777,52.623589,,,
1.274497,52.723436,,,
1.291424,52.933206,,,
1.489382,52.664398,,,
1.224701,52.674106,,,
0.421139,52.681179,,,
1.326719,52.636568,,,
0.461943,52.602729,,,
0.408367,52.749632,,,
1.291959,52.639249,,,
1.526426,52.483748,,,
0.752742,52.422992,,,
1.230824,52.605319,,,
0.739589,52.410618,,,
1.21929,52.64319,,,
1.2067,52.941191,,,
0.45113,52.757496,,,
1.37119,52.82559,,,
1.717785,52.616366,,,
1.290655,52.620713,,,
0.389385,52.5908,,,
1.289395,52.656093,,,
1.349427,52.643339,,,
1.105788,52.381233,,,
1.40329,52.477788,,,
1.327837,52.606516,,,
0.3794,52.74288,,,
1.305388,52.598952,,,
1.276203,52.617355,,,
0.590057,52.708153,,,
1.503163,52.827323,,,
0.267632,52.598985,,,
0.892149,52.946372,,,
0.728053,52.944275,,,
1.332869,52.647646,,,
1.272644,52.634604,,,
0.211005,52.689908,,,
1.287611,52.633128,,,
1.70563,52.578511,,,
1.261605,52.651925,,,
1.733618,52.601854,,,
1.296753,52.637533,,,
1.301345,52.656885,,,
1.247941,52.629394,,,
1.275837,52.586544,,,
1.310562,52.615841,,,
1.273534,52.621979,,,
1.302144,52.645126,,,
1.280877,52.649395,,,
1.473775,52.541296,,,
0.410756,52.754242,,,
1.288381,52.631173,,,
1.369447,52.586046,,,
1.725622,52.58077,,,
1.259042,52.636958,,,
1.090623,52.805904,,,
1.703314,52.696036,,,
0.426502,52.729859,,,
1.259318,52.62954,,,
1.733014,52.607773,,,
1.304478,52.628243,,,
0.933307,52.649478,,,
1.727359,52.620337,,,
1.29041,52.624335,,,
1.274008,52.61666,,,
1.278671,52.710766,,,
1.720054,52.586153,,,
1.260398,52.65319,,,
0.479032,52.792595,,,
1.388645,52.820947,,,
1.29824,52.931039,,,
0.400785,52.75296,,,
0.811852,52.571059,,,
1.26051,52.649724,,,
0.914123,52.568657,,,
0.62098,52.462452,,,
1.101499,52.373927,,,
1.298652,52.638019,,,
0.380397,52.751114,,,
0.399435,52.756962,,,
0.952085,52.454179,,,
0.878454,52.761038,,,
1.713605,52.649868,,,
1.376695,52.819237,,,
1.12541,52.3771,,,
1.286608,52.615609,,,
0.386973,52.587998,,,
1.179997,52.390896,,,
1.377549,52.760979,,,
1.276581,52.843522,,,
0.915098,52.442012,,,
1.394064,52.842448,,,
1.272672,52.634585,,,
0.476079,52.787352,,,
1.138452,52.741012,,,
1.704327,52.577589,,,
0.920334,52.951501,,,
1.223788,52.619127,,,
0.18998,52.635819,,,
1.265257,52.629502,,,
1.722428,52.602467,,,
1.297787,52.884574,,,
0.852744,52.843662,,,
0.840391,52.843023,,,
1.183335,52.363762,,,
0.507258,52.907492,,,
1.500247,52.635071,,,
1.3405,52.649599,,,
1.140876,52.710236,,,
0.718375,52.403302,,,
0.74581,52.416076,,,
0.394512,52.616044,,,
0.48956,52.902316,,,
0.30339,52.764126,,,
1.002599,52.84169,,,
1.303032,52.639444,,,
1.293585,52.632953,,,
0.843967,52.954874,,,
0.944517,52.682276,,,
1.278695,52.649096,,,
0.397928,52.758143,,,
1.501451,52.508901,,,
1.279884,52.657265,,,
0.680875,52.64977,,,
1.286063,52.641463,,,
1.536667,52.746794,,,
1.375948,52.794679,,,
0.909582,52.674506,,,
1.112527,52.570286,,,
1.309847,52.615951,,,
0.943893,52.678946,,,
1.723275,52.649321,,,
1.248063,52.625658,,,
0.960631,52.851324,,,
1.316881,52.604629,,,
1.334498,52.637968,,,
1.251215,52.628899,,,
0.876038,52.768686,,,
1.292157,52.651529,,,
0.435179,52.72237,,,
1.334172,52.405657,,,
0.412376,52.739588,,,
1.091179,52.617179,,,
1.296476,52.636011,,,
1.266926,52.61441,,,
1.278106,52.630748,,,
0.618414,52.590488,,,
0.82982,52.473033,,,
1.249958,52.62012,,,
1.298438,52.638124,,,
1.296767,52.637532,,,
1.285406,52.632101,,,
1.03185,52.605565,,,
1.301474,52.629361,,,
0.426957,52.729517,,,
1.29452,52.654431,,,
1.274726,52.645654,,,
0.758868,52.417921,,,
0.750015,52.41605,,,
0.227697,52.589565,,,
1.329234,52.641057,,,
1.239321,52.604349,,,
0.448278,52.75394,,,
0.413438,52.725288,,,
1.589037,52.700904,,,
1.118973,52.572517,,,
0.416988,52.771253,,,
1.255254,52.780625,,,
1.291266,52.621173,,,
1.283634,52.636278,,,
1.294644,52.624038,,,
0.949034,52.672901,,,
1.2526,52.631235,,,
1.276635,52.63381,,,
0.760086,52.696779,,,
0.864036,52.673008,,,
0.826894,52.958159,,,
1.286058,52.621084,,,
1.231519,52.399517,,,
0.954855,52.660723,,,
1.296726,52.624996,,,
0.985588,52.497008,,,
0.463121,52.577671,,,
1.271032,52.629846,,,
0.680087,52.63665,,,
1.298041,52.626372,,,
1.259189,52.636747,,,
1.278869,52.618225,,,
0.473986,52.702603,,,
0.74985,52.406792,,,
1.411752,52.714157,,,
0.946744,52.682175,,,
1.287627,52.621913,,,
0.679541,52.487586,,,
0.751373,52.404319,,,
0.668979,52.49367,,,
1.283953,52.657683,,,
0.72107,52.403618,,,
0.382832,52.718075,,,
0.201998,52.674709,,,
0.811652,52.456002,,,
0.30761,52.725911,,,
1.381297,52.779102,,,
0.920623,52.716905,,,
1.243458,52.639922,,,
1.218299,52.673363,,,
1.48528,52.558766,,,
1.287935,52.625825,,,
0.372253,52.604371,,,
0.749251,52.834856,,,
1.482218,52.636647,,,
1.287922,52.6223,,,
1.261611,52.65161,,,
0.413454,52.725305,,,
1.2027,52.571746,,,
0.440491,52.666584,,,
1.278449,52.634749,,,
1.340537,52.576379,,,
1.295461,52.63058,,,
0.847827,52.844769,,,
0.378697,52.74222,,,
1.320595,52.62539,,,
1.417112,52.663565,,,
1.32325,52.655139,,,
0.741062,52.425116,,,
1.413155,52.713532,,,
0.827439,52.401192,,,
1.362448,52.557906,,,
0.290319,52.587758,,,
1.299775,52.636639,,,
1.297086,52.617207,,,
1.276323,52.65633,,,
1.252835,52.658281,,,
0.514726,52.486125,,,
0.424242,52.749974,,,
1.250341,52.631459,,,
1.020702,52.515263,,,
1.594885,52.51492,,,
0.901357,52.843247,,,
1.10992,52.713652,,,
1.135083,52.565985,,,
0.944282,52.6889,,,
1.726652,52.602811,,,
1.011641,52.521151,,,
0.997481,52.691199,,,
1.021815,52.454369,,,
0.409378,52.762569,,,
0.42981,52.727273,,,
0.850361,52.570633,,,
1.280885,52.638063,,,
1.255305,52.610934,,,
0.820902,52.57133,,,
1.238531,52.683244,,,
1.299195,52.63581,,,
0.751456,52.835209,,,
1.47151,52.618307,,,
1.040333,52.474227,,,
1.280322,52.618689,,,
1.275584,52.657313,,,
0.686461,52.648519,,,
1.351345,52.584132,,,
1.205837,52.682793,,,
1.480355,52.480545,,,
1.303746,52.641655,,,
1.293067,52.642393,,,
1.22005,52.644069,,,
1.270676,52.586642,,,
1.011954,52.791462,,,
1.334123,52.664115,,,
0.401566,52.749366,,,
1.312925,52.65023,,,
1.266325,52.648988,,,
1.253568,52.659188,,,
1.704286,52.654396,,,
0.250696,52.519768,,,
1.291226,52.904316,,,
1.603051,52.694884,,,
1.17213,52.652215,,,
1.005487,52.392309,,,
1.730552,52.59811,,,
0.742174,52.412698,,,
1.729698,52.605099,,,
1.298197,52.631979,,,
1.248067,52.626512,,,
0.327781,52.728412,,,
1.725208,52.590156,,,
1.405063,52.684193,,,
0.735303,52.739518,,,
1.112758,52.720853,,,
1.728633,52.579011,,,
1.584366,52.628758,,,
1.307878,52.649777,,,
1.222452,52.689978,,,
0.957945,52.473521,,,
1.736536,52.604721,,,
1.232981,52.614137,,,
1.323213,52.606907,,,
1.27704,52.696322,,,
0.740042,52.419591,,,
1.467671,52.84702,,,
0.402061,52.621979,,,
1.298557,52.650307,,,
1.30828,52.669192,,,
1.312684,52.75682,,,
0.847845,52.82985,,,
1.249277,52.615111,,,
1.384989,52.822229,,,
1.297048,52.643424,,,
1.222895,52.602747,,,
1.284765,52.617441,,,
1.020953,52.74644,,,
1.271524,52.918801,,,
1.38974,52.578074,,,
1.731444,52.624049,,,
1.377124,52.820556,,,
1.240757,52.638773,,,
1.107775,52.925538,,,
1.381946,52.820895,,,
1.234674,52.641089,,,
1.246988,52.6287,,,
1.729913,52.605533,,,
1.389126,52.822552,,,
0.884923,52.627187,,,
1.372041,52.58349,,,
0.48897,52.938439,,,
1.438737,52.655447,,,
1.296572,52.636701,,,
1.719731,52.606384,,,
1.316092,52.624878,,,
0.427874,52.741484,,,
1.300878,52.62086,,,
0.206407,52.685003,,,
0.744696,52.411875,,,
1.300716,52.650112,,,
1.718889,52.583735,,,
0.402534,52.748114,,,
1.28114,52.649163,,,
1.249849,52.635988,,,
0.709766,52.64859,,,
0.400235,52.751569,,,
0.920535,52.716907,,,
1.301356,52.629373,,,
0.211236,52.689787,,,
1.106111,52.373904,,,
0.38333,52.632923,,,
1.163235,52.724345,,,
0.377786,52.518352,,,
1.425281,52.63167,,,
0.985207,52.500291,,,
1.254439,52.659766,,,
0.412373,52.771976,,,
1.65954,52.571149,,,
1.080964,52.540319,,,
1.244428,52.690331,,,
1.544972,52.60754,,,
1.02742,52.525064,,,
1.362035,52.628645,,,
1.731677,52.583386,,,
1.284143,52.65766,,,
1.291,52.505539,,,
1.23767,52.604394,,,
0.179402,52.645114,,,
0.5463,52.707986,,,
1.723638,52.656712,,,
0.37477,52.738117,,,
1.434912,52.674751,,,
1.248069,52.631315,,,
1.42386,52.455509,,,
0.448148,52.754276,,,
1.253449,52.659182,,,
0.923304,52.532297,,,
1.387924,52.898214,,,
0.7056,52.466715,,,
1.260175,52.624372,,,
0.99265,52.52719,,,
1.328177,52.605733,,,
1.736527,52.604442,,,
1.279787,52.634649,,,
1.339172,52.626163,,,
1.653441,52.676601,,,
0.747258,52.415233,,,
0.939999,52.681327,,,
1.194259,52.410064,,,
0.718494,52.403318,,,
1.269567,52.654385,,,
0.723576,52.414927,,,
1.259818,52.585772,,,
1.178512,52.787492,,,
0.193528,52.684865,,,
1.264731,52.613715,,,
1.250723,52.474447,,,
